sku,quantity,price
1142173,,5.48
2251350,,4.23
2259769,,4.21
2686168,,10.23
2716703,,3.49
2717266,,4.02
3268126,,3.83
3661714,,5.91
3769070,0,
3769482,0,
3772992,0,
3775446,0,
3776055,0,
3778504,0,
3779736,0,
3780865,0,
3783692,0,
3785180,0,
3793730,0,
3794485,0,
3795151,0,
3798016,0,
3798545,0,
3798817,0,
3800182,0,
3805256,0,
3805819,0,
3806736,0,
3875483,,16.42
4003982,,5.99
4132583,,16.07
4246602,,9.73
4365967,,17.93
4366446,,3.49
4366795,,3.93
4368002,,3.77
958900,,3.49
754514,,19.47
932163,,3.49
940996,,11.53
