sku,quantity,price
1173973,,9.23
1608635,,17.60
2138452,1,
2263082,,3.93
2487112,,5.70
2507647,,13.36
2883348,,13.55
3041609,3,
3223797,0,
3234231,0,
3235270,0,
3240547,0,
3248776,0,
3267778,0,
3269249,0,
3451519,,3.49
3459749,,3.49
3576543,,166.02
3615483,,11.05
3648715,0,
3653021,0,
3655384,0,
3658534,0,
3669224,0,
3670871,0,
3671184,0,
3679331,0,
3681489,0,
3690546,0,
3700226,0,
3702444,0,
3705373,0,
3851013,,10.70
3905802,,3.64
4005117,,41.45
4049319,,3.49
4050950,,20.84
4073978,,6.17
4156656,1,
4271721,,15.68
