sku,quantity,price
1051921,2,3.49
1284008,,3.49
1547862,1,3.85
1920238,2,31.26
2089328,2,3.97
2764704,2,28.36
3328439,,6.16
3447283,,12.61
3501771,,10.82
3586387,,38.11
3609492,1,5.09
3635425,,4.17
3679664,,4.87
3688690,0,
3688730,0,
3689413,0,
3690606,0,
3690800,0,
3691285,0,
3692619,0,
3693014,0,
3693112,0,
3693758,0,
3698741,0,
3698782,0,
3699249,0,
3700345,0,
3701782,0,
3702932,0,
3707040,0,
3708065,0,
3710146,0,
3710280,0,
3887004,,4.82
4247358,,6.85
4251308,14,5.94
4287689,,14.82
4337133,,6.49
4355765,,105.95
4376847,,26.91
