sku,quantity,price
1052639,,3.49
1057444,,4.24
1057682,,6.57
1230511,0,
1253774,,4.09
1266315,0,
1276548,0,
1283123,0,
1288848,0,
1578573,,15.80
1628179,,9.25
1648952,,8.86
1685505,0,
1704238,,3.95
1743849,0,
1778582,0,
1791737,0,
1814758,0,
1830889,0,
1833008,0,
1862543,0,
1890329,0,
2002587,0,
2141752,0,
2143325,0,
2143970,0,
2149191,0,
2150035,0,
2258158,,5.13
2397500,,10.11
3524870,,4.99
3739443,,3.89
4148372,,6.56
4171899,,79.84
4229495,,5.33
4244185,,7.54
4283215,,9.83
4288410,,5.01
4331548,,9.33
4332173,,6.84
