sku,quantity,price
1064677,,4.11
1697901,,3.49
1754829,,7.35
2233689,,3.94
2245374,,4.23
2489610,,4.24
3664649,2,
3711980,,17.09
3891793,,10.34
3936303,,3.80
3941387,,10.03
3980679,0,
3988811,0,
3991642,0,
3997502,0,
4002927,0,
4011979,0,
4013773,0,
4024235,1,
4059300,0,
4060108,0,
4062444,0,
4065299,0,
4075637,,21.48
4090880,0,
4108288,,7.77
4181198,0,
4187086,0,
4221015,0,
4238656,0,
4261062,0,
4277226,0,
4284491,0,
4290547,,10.00
4303512,0,
4326163,,3.57
4328683,,5.06
4340171,,11.78
887083,,14.68
926266,,84.86
