sku,quantity,price
1017887,,16.61
1118661,,10.26
1152512,,3.96
1366989,0,
2151097,0,
2153727,0,
2161789,0,
2172791,0,
2219006,0,
2245241,0,
2342731,,7.34
2375064,0,
2422159,0,
2519861,,14.16
2673324,,9.09
3191428,0,
3521856,,3.49
3670138,,3.49
3673276,,4.24
3784605,,9.98
3928667,,4.13
3945072,,3.49
4091779,,4.24
4245216,,8.76
4280709,,42.03
4284804,,6.30
4285506,,6.74
4305322,,3.49
4331174,,17.29
4334399,0,
4335762,0,
4335847,0,
4336206,0,
4342683,0,
4356649,0,
4357344,0,
4357359,0,
4357981,0,
963013,0,
990069,,4.24
