sku,quantity,price
1122610,,3.94
1133046,,3.49
1418774,,12.89
1892992,,38.47
1914405,,9.10
2374705,,21.91
2551036,,4.12
2593233,,5.33
3413202,,4.14
3697646,0,
3698941,,48.31
3700878,0,
3707258,0,
3713948,0,
3713992,0,
3714859,0,
3716803,0,
3718516,0,
3727265,0,
3728234,0,
3731505,0,
3732178,0,
3732429,0,
3732703,0,
3734667,0,
3735118,0,
3739640,0,
3760966,0,
3770179,0,
3778121,0,
3952579,,10.79
4086842,,5.13
4104323,,9.72
4237701,,12.36
4291432,,3.60
4297932,,6.21
4300920,,55.55
4358368,,7.71
4367007,,3.54
803964,,32.24
