sku,quantity,price
1179277,,13.21
1192796,,4.03
2165250,,10.26
2481863,,12.62
2576266,,8.47
3206805,,5.35
3444268,0,
3445029,0,
3450022,0,
3476786,0,
3483567,0,
3485425,0,
3491068,0,
3512514,0,
3519461,0,
3519644,0,
3520302,0,
3526377,0,
3526599,0,
3537635,0,
3544427,,3.71
3544955,,10.56
3547085,0,
3638746,,5.06
3649067,,5.42
3672720,0,
3709185,,27.68
3710259,0,
3719010,,7.23
3837122,,23.28
3932281,0,
3949133,,3.77
4016655,0,
4031917,0,
4089088,,5.36
4289308,,5.03
4337270,,7.56
4344121,,6.43
996214,,8.37
752847,,146.40
