sku,quantity,price
1108388,,9.03
1148652,,18.63
1595614,,3.49
2238309,0,
2244198,,3.54
2248372,0,
2263292,0,
2460222,,10.09
2752939,0,
2787164,0,
3366787,0,
3375677,0,
3402026,0,
3441778,0,
3444855,0,
3569269,,3.63
3593639,0,
3593825,0,
3612406,0,
3625840,0,
3662317,,5.10
3669223,0,
3726439,,39.02
3734828,0,
3745642,0,
3752688,0,
3796047,0,
3913576,,4.24
3958700,0,
4030473,,6.24
4122584,,116.56
4132249,,5.81
4188308,,18.29
4205062,,29.42
4219724,,32.38
4275545,,12.81
4320207,,9.37
4320721,,3.49
802783,,3.49
838198,,3.49
