sku,quantity,price
1498186,,3.49
1505194,,10.46
1558120,,6.77
1957169,,7.85
1959059,,5.98
2070606,,15.80
2370895,0,
2525406,,36.71
2924568,,4.09
3291673,,3.62
3577308,0,
3775173,,100.77
3790711,,3.69
3866971,0,
3893597,0,
3901525,0,
3979270,0,
3983136,0,
3985041,0,
4008757,0,
4014673,0,
4039161,0,
4051644,0,
4057123,0,
4089614,0,
4100279,0,
4124535,0,
4134475,,6.93
4212103,,8.19
4222216,,10.63
4225469,,4.97
4320030,,6.30
4322165,,7.79
4323509,,29.40
4362895,,3.49
746183,0,
840363,0,
859182,,26.28
869268,0,
932586,0,
