sku,quantity,price
1207808,,3.56
1547809,,11.39
1553484,,3.80
2007285,,18.80
2081302,76,
2415410,,4.24
2839369,,18.99
3588346,,14.53
3662504,,3.74
3669013,,4.05
3949008,,4.23
3949057,,4.22
4008465,0,
4009580,0,
4010199,0,
4011991,0,
4012635,0,
4012677,0,
4012728,0,
4013214,0,
4013248,0,
4013815,0,
4014215,0,
4014727,0,
4016127,0,
4016606,0,
4017755,0,
4018039,0,
4018754,0,
4019011,0,
4019407,0,
4019476,0,
4045543,,10.00
4269609,,7.60
4357183,,7.10
4367725,,4.10
4378636,,4.21
766059,2,
843548,,3.62
920974,3,
