sku,quantity,price
1074938,,4.06
1094419,0,
1311049,0,
1408419,0,
1543521,,3.61
2150475,0,
2175293,3,
2240773,0,
2424939,,3.90
3178653,,3.49
3315939,,3.49
3382480,0,
3540144,0,
3574989,0,
3575575,0,
3638390,0,
3654605,0,
3739917,0,
3769919,2,
3798453,0,
3806408,0,
3811851,0,
3812505,0,
3843737,0,
3863469,0,
3907103,,5.16
3981204,0,
3981282,,14.30
3994658,0,
4018424,,9.38
4200641,,17.28
4245983,,12.66
4289729,,9.30
4306034,,7.32
4316659,,8.39
4343468,,9.81
4344163,,9.21
4348110,,3.89
4349983,,6.90
4350719,,7.76
