sku,quantity,price
1020624,2,
1025339,,7.13
1184020,,3.49
1727501,,9.86
1900397,,3.68
2174983,,4.22
2315636,0,
2321673,0,
2335005,,63.34
2337338,0,
2338123,0,
2339725,0,
2339959,0,
2346945,0,
2364230,0,
2366889,0,
2371889,0,
2371901,0,
2372788,0,
2373228,0,
2374689,0,
2374895,0,
2375767,0,
2376054,0,
2376622,0,
2376725,0,
2376780,0,
3024395,,3.49
4137769,,7.46
4152436,,3.49
4218684,,5.33
4232730,,63.79
4241076,,10.67
4290483,,43.82
4334217,,11.36
4353926,,43.85
4354847,,13.19
4381206,,3.49
696638,,3.56
836667,,4.24
