sku,quantity,price
1813272,,14.12
1832023,,3.80
2314245,,3.49
3263132,,3.49
3702266,,15.64
3999722,,10.29
4014708,,7.88
4084112,0,
4085886,0,
4088837,0,
4098842,0,
4101640,0,
4102798,0,
4115016,0,
4115154,0,
4125518,0,
4126551,0,
4156658,,25.41
4160743,0,
4162324,,3.67
4167398,0,
4177443,0,
4179269,0,
4191632,0,
4268169,,3.75
4269725,,5.57
4297702,0,
4298235,0,
4299226,0,
4300401,0,
4300510,0,
4334441,,10.81
4335331,,4.23
4335740,,4.84
4336810,,16.03
4337866,,12.46
4338655,,7.12
4339109,,4.04
686153,,7.42
914668,,6.48
