sku,quantity,price
1035344,,3.49
1221523,0,
1265000,,3.49
1800060,,10.80
1889994,,3.49
2388074,,7.20
2398223,0,
2443248,0,
2443986,0,
2473323,0,
2476978,0,
2503708,0,
2532620,0,
2603499,,3.56
2680118,0,
2744052,0,
2744256,0,
2752884,0,
2758889,0,
2760191,0,
2770929,0,
2777708,0,
3089832,0,
3556957,0,
3628809,0,
3658756,,7.79
3685232,0,
3735580,,3.49
3849424,,11.14
4127895,,16.69
4127980,,7.76
4128073,,6.36
4133789,,5.88
4141395,,12.05
4239999,,9.95
4241245,,3.49
4241957,,5.19
4355589,,5.81
4358468,,4.90
4359505,,3.49
