sku,quantity,price
1004788,0,
1057397,,3.49
1064378,,4.24
1125985,0,
1290419,,9.81
1528533,0,
1678573,0,
2156325,,5.72
2159434,0,
2406501,,3.49
2688866,,3.49
2688909,,5.45
3610682,0,
3611411,0,
3616732,,6.76
3664221,0,
3679486,0,
3740073,,3.49
3911086,0,
3930198,,111.11
3983067,0,
3994174,0,
4046674,0,
4054598,0,
4074737,0,
4078296,0,
4121989,0,
4156298,,9.86
4164937,,5.38
4172808,,3.49
4175902,,66.47
4217737,,28.38
4226304,0,
4236161,0,
4246102,0,
4264280,,6.45
4333634,,6.61
4342453,,12.32
4343131,,5.52
4343674,,7.83
