sku,quantity,price
1036568,,4.94
1173270,,12.39
1581452,,25.96
2301786,,4.15
2430391,,11.50
2749955,,10.18
3278963,,11.19
3328261,,7.43
3431508,,3.87
3544718,,21.80
3630085,0,
3632636,0,
3634866,0,
3643229,0,
3647135,0,
3664280,0,
3664452,0,
3669763,0,
3674173,0,
3674944,0,
3678188,0,
3679503,0,
3684557,0,
3686883,0,
3720995,0,
3723359,0,
3745060,0,
3745861,0,
3755781,0,
3756970,0,
4040438,,4.11
4157198,,6.06
4217096,,16.42
4231850,,11.65
4301192,,5.51
4326358,,5.24
4332681,,3.49
718891,,4.10
811208,,8.90
880928,,4.90
