sku,quantity,price
1358693,,16.08
2325536,,5.70
2422324,,5.72
2473384,,18.17
2708336,,7.11
2823643,,20.84
3562559,,3.74
3710165,,12.56
3998118,,3.49
4086601,,4.77
4180389,,3.49
4186842,,21.77
4192251,,30.74
4245503,,5.70
4247345,,5.58
4252639,,14.89
4295704,0,
4295842,0,
4297487,0,
4297608,0,
4299137,0,
4300252,0,
4300653,,17.77
4300925,0,
4301580,0,
4302715,0,
4302774,0,
4303512,0,
4304168,0,
4308303,0,
4309504,0,
4309879,0,
4310462,0,
4310737,0,
4311271,0,
4312280,0,
4312692,0,
4337538,,9.03
4342048,,6.36
786592,,5.88
