sku,quantity,price
1194086,,3.68
1528133,,11.72
1637533,,7.56
2525682,,5.03
3293623,0,
3294931,0,
3303285,0,
3305022,0,
3308154,0,
3310323,0,
3317511,0,
3335381,0,
3340995,0,
3344331,0,
3346240,0,
3368913,0,
3369399,0,
3372267,0,
3386647,0,
3732401,,44.98
3793372,,7.69
3826399,,7.56
3883453,0,
3894662,0,
3908628,0,
3916079,0,
3924045,0,
3929208,,13.99
4046089,,9.82
4088542,,5.66
4094125,,11.43
4276514,,12.50
4301950,,20.75
4305602,,6.82
4309092,,3.50
4311726,,3.49
4336468,,14.94
4339498,,6.89
4345628,,8.02
991199,,11.42
