sku,quantity,price
1222842,,5.93
1229959,,10.63
1245199,,4.01
1678081,,8.41
1692469,,21.99
2474646,0,
2571382,0,
2581965,0,
2587384,0,
2595745,0,
2601956,0,
2686724,0,
2690367,0,
2703753,0,
2731423,0,
2775596,0,
2782170,0,
2799914,0,
2813589,0,
2815656,0,
2827186,0,
3220282,0,
3257994,,6.57
3595887,0,
3765146,,32.27
3858920,,3.52
3869485,,46.22
3869842,,9.63
3946583,,3.66
3958333,,9.98
4153059,,15.39
4252469,,10.28
4296422,,7.43
4309134,,13.80
4310564,,21.90
4347946,,6.15
4352354,,3.53
4354891,,3.49
866017,0,
940423,0,
