sku,quantity,price
1219253,,5.13
1765306,,17.63
1990640,,39.66
2563377,,14.20
2780542,,3.60
3363649,,5.54
3855174,,8.71
3887205,,4.18
3957688,,7.14
3971786,,11.56
3989325,,9.55
4085354,,11.92
4224703,,29.14
4242457,0,
4245120,0,
4245998,0,
4246465,0,
4246531,0,
4246830,,4.01
4247140,0,
4248002,0,
4248397,0,
4251565,0,
4252446,0,
4255081,0,
4255843,0,
4258212,0,
4258354,0,
4259473,0,
4260512,0,
4261324,0,
4261615,0,
4262942,0,
4263201,0,
4288644,,55.16
4331675,,3.88
4353272,,4.10
4360192,,4.94
4375412,,6.20
691775,,6.59
