sku,quantity,price
2215439,2,
2312319,2,
2491297,3,
3118276,,4.99
3509968,,11.08
3651182,0,
3651750,0,
3654306,0,
3658082,0,
3663484,0,
3665242,0,
3666372,0,
3670974,0,
3673016,0,
3674914,0,
3678079,0,
3682745,0,
3684316,0,
3685279,0,
3687136,0,
3751280,0,
3754163,0,
3759186,0,
3779315,0,
3781386,0,
3919923,,4.08
3972812,,10.00
3982461,,4.23
4018493,,3.49
4072218,,4.22
4118423,,10.03
4240735,,9.11
4283695,,11.31
4331763,,3.49
4339483,,12.72
4350508,,16.04
4360623,,19.53
4391221,,9.53
793915,,4.09
632392,,3.49
