sku,quantity,price
1006161,,7.90
1151749,,21.95
1260624,,8.85
1385860,,3.73
1837544,,7.57
2183113,2,
2248114,,4.83
2430007,,4.22
3377053,,6.57
3827604,,4.06
4035310,,6.97
4089776,,28.74
4094932,,56.31
4120814,0,
4120961,0,
4121502,0,
4123808,0,
4125546,0,
4125553,0,
4125781,0,
4125803,0,
4125978,0,
4126012,0,
4126303,0,
4126362,0,
4126492,0,
4126589,0,
4126675,0,
4126677,0,
4127614,0,
4128230,0,
4128276,0,
4128961,0,
4174898,,15.06
4197443,,7.81
4210084,,9.34
4271381,,5.42
4281176,,9.72
4330484,,19.06
715907,,3.88
