sku,quantity,price
1050506,0,
1201969,0,
2141908,0,
2213880,,3.94
2295650,,7.87
2297321,,3.75
2350084,,24.55
2383273,0,
2385517,0,
2950149,0,
3220844,0,
3243713,,4.14
3382189,,3.49
3446025,0,
3463605,,13.67
3546070,,9.91
3599896,,6.71
3679776,0,
3762187,,3.70
3865201,,4.05
4025932,0,
4048410,0,
4122026,,8.40
4221566,,10.78
4247641,0,
4270294,,64.60
4274989,,4.09
4295944,,118.28
4323070,,6.66
4331303,0,
4338056,,9.05
4339177,0,
4343785,,11.46
4346484,0,
4347144,0,
4354328,0,
962670,0,
660234,0,
735896,0,
793915,,4.15
