sku,quantity,price
1139067,,3.49
1195709,,4.16
1798617,0,
1961261,0,
2044204,,8.97
2096499,0,
2106725,0,
2143470,0,
2273336,,3.65
2769134,,5.54
2771074,,3.49
3001768,,3.49
3406071,,3.49
3588935,,8.83
3771869,1,
3840107,4,
3851548,1,
4002662,,26.73
4060347,0,
4061848,0,
4072776,0,
4072872,0,
4076090,0,
4124163,0,
4126324,0,
4126683,0,
4135304,0,
4140378,0,
4153463,,3.49
4154632,0,
4156375,,5.23
4245170,0,
4251090,0,
4258617,0,
4269549,0,
4270198,,6.35
4277594,,4.21
4278637,,14.37
4350055,,3.49
948927,,9.05
