sku,quantity,price
1174382,,12.09
1190856,,17.80
1257512,,3.49
1281000,,3.49
1906802,,5.13
2013183,,8.45
2295634,0,
2305967,0,
2332691,0,
2334639,0,
2335106,0,
2339898,0,
2372031,0,
2373721,0,
3106739,,10.23
3465187,,4.91
3623542,0,
3625245,0,
3625881,0,
3632210,0,
3635079,0,
3637927,0,
3642368,0,
3643723,0,
3649607,0,
3655791,0,
3656783,0,
3659843,0,
4161601,,10.40
4228306,,9.95
4252268,,29.70
4281828,,10.73
4304352,,49.73
4331686,,10.00
4374508,,23.64
4374656,,19.46
4386907,,22.94
4391982,,5.81
707943,,3.49
904662,,6.82
