sku,quantity,price
2048016,,4.24
3582134,0,
3593006,,4.85
3674022,0,
3683077,,3.49
3685232,0,
3712251,0,
3770309,0,
3817076,0,
3833319,0,
3933834,0,
3941300,,3.94
3980845,0,
3984565,0,
3990543,0,
4010284,,54.60
4010795,,9.76
4047106,0,
4066175,,169.99
4075826,0,
4125131,,20.57
4126806,,13.29
4139771,,6.61
4142936,,6.72
4199161,0,
4239327,0,
4239551,,15.68
4243036,0,
4245052,0,
4262911,0,
4270711,0,
4275026,,10.97
4276002,0,
4277544,,18.62
4354125,,13.66
4355820,,6.47
4356416,,19.20
675662,,5.36
751921,,85.53
875678,,6.23
