sku,quantity,price
1012398,,10.25
1186342,,5.13
1221964,,3.93
1222835,,8.55
2169469,,4.83
2226176,,4.20
2227164,,4.23
2362968,,3.99
3064810,,8.12
3115640,0,
3126354,0,
3128030,0,
3148178,0,
3153696,0,
3160727,0,
3164062,0,
3165839,0,
3170946,0,
3172082,0,
3186834,0,
3188088,0,
3191333,0,
3194499,0,
3194803,0,
3204655,0,
3205971,0,
3208614,0,
3220184,0,
3220850,0,
3435717,,6.89
3461839,,21.96
3956204,,4.24
4112081,,6.10
4188208,,4.22
4278603,,4.16
4329925,,4.24
4335004,,6.54
4350619,,8.08
4355129,,94.32
793272,,5.53
