sku,quantity,price
1181853,,22.42
1468826,2,21.57
1858285,,19.35
1886081,,5.89
2235193,,7.13
2345310,,3.80
2443628,2,3.78
3142099,,4.81
3727952,,11.69
3731910,,18.34
3741361,,4.23
3746262,,4.08
3758769,0,
3786107,0,
3807516,0,
3864663,0,
3933769,0,
3979420,0,
3984583,0,
3989728,0,
3995021,0,
3998725,0,
4010343,0,
4013765,,4.04
4039797,0,
4051158,0,
4059752,0,
4097973,,5.68
4099485,0,
4100857,0,
4112237,0,
4114437,0,
4122172,0,
4122395,0,
4196204,,6.33
4197371,,46.04
4309021,,7.46
4317689,,3.84
4329004,,145.73
4338802,,11.08
