sku,quantity,price
1226769,,13.72
1516084,,15.78
1700308,,17.60
2307401,,5.68
2476919,,8.85
3698772,,9.84
3819468,,5.70
3915149,0,
3924455,0,
3937781,0,
3939050,0,
3944126,0,
3948877,0,
3956992,0,
3959897,,31.02
3962544,0,
3975732,0,
3976248,0,
3981696,0,
3983285,,6.62
3983545,0,
3983906,0,
3985145,0,
3985275,0,
3991141,0,
3993127,0,
3998776,0,
4002009,0,
4004781,0,
4139811,,126.19
4163237,,7.45
4247880,,12.63
4319170,,11.40
4320844,,5.74
4372534,,7.49
4374057,,4.99
4374202,,23.99
4379066,,31.68
824456,,5.70
824912,,3.49
