sku,quantity,price
1045067,0,
1818689,,4.18
1852948,,4.24
2182133,0,
2182559,0,
2243087,,13.40
2396699,,6.32
2676794,,10.61
2722958,,49.78
2746540,,4.18
3274377,,3.80
3652373,0,
3654263,0,
3656308,0,
3742497,,3.94
4034191,,15.84
4129020,0,
4136238,,6.04
4144191,,5.05
4144212,,4.22
4186645,0,
4209743,0,
4219548,0,
4241232,0,
4242150,0,
4245625,0,
4246113,,5.76
4247239,0,
4258298,0,
4271136,0,
4271414,0,
4286656,0,
4287553,0,
4289708,0,
4306851,,3.78
4311250,,15.22
4320060,,5.09
4363871,,45.35
4366258,,6.63
685102,,4.24
