sku,quantity,price
1008168,,16.77
1317602,,4.22
1325150,,29.53
1944994,,6.72
2268165,5,
3267909,0,
3270019,0,
3290931,0,
3302840,0,
3316819,0,
3329390,0,
3331486,0,
3332718,0,
3336187,0,
3350936,0,
3354920,0,
3355893,0,
3360251,0,
3363329,0,
3374127,0,
3378601,0,
3379817,0,
3384560,0,
3393096,0,
3402584,0,
3450244,,4.13
3590403,,4.89
3664560,,14.90
3748948,,3.49
4002013,,5.21
4047093,,9.42
4157261,,4.86
4183111,,5.77
4225906,,15.47
4295033,,5.90
4308627,,16.66
4319964,,18.68
4331281,,16.75
750323,,5.62
872255,,12.17
