sku,quantity,price
1202531,1,
2186661,,11.08
2309834,,60.78
2382843,,4.02
2398120,,3.77
3079192,,7.64
3096269,,3.96
3259246,,5.42
3386349,,11.83
3615711,2,
3776761,,3.97
3920916,,45.65
4051777,,3.86
4125395,,3.64
4161159,,121.44
4317478,,79.53
4323219,,12.27
4362003,0,
4362089,0,
4362424,0,
4362439,0,
4362487,0,
4362739,0,
4362862,0,
4362908,0,
4363029,0,
4363094,0,
4363401,0,
4363609,0,
4363828,0,
4363993,0,
4364024,0,
4364646,0,
4364858,0,
4364920,0,
4365824,0,
4365887,0,
4370950,,18.48
4379648,,6.77
949862,,3.80
