sku,quantity,price
1232924,,8.99
1534899,,11.53
2382967,,6.06
2888283,,8.94
2896643,,4.24
3290500,,7.73
3299551,,6.04
3524475,,5.42
3540315,,49.37
3833277,,52.04
3907603,0,
3908564,0,
3909504,0,
3909621,0,
3909754,0,
3909788,0,
3910538,0,
3911427,0,
3912344,0,
3913268,0,
3917653,0,
3918180,0,
3923907,0,
3924086,0,
3924369,0,
3924769,0,
3925364,0,
3925957,0,
3931199,0,
3936167,0,
4000205,,7.51
4074871,,9.09
4081195,,16.31
4083803,,11.53
4201493,,66.71
4249261,,3.87
4293084,,5.89
4298337,,5.72
936522,,3.78
942110,,6.71
