sku,quantity,price
1023826,,8.23
1362272,,4.88
1508375,,4.24
1986125,,23.97
2398965,0,
2601478,0,
2655209,0,
2690139,0,
2691463,,18.23
2727312,0,
2882771,0,
2934525,,24.81
3365969,,7.69
3449066,,4.93
3980227,,5.59
4194139,10,
4212990,,3.62
4288167,,3.57
4305025,,11.42
4309518,,9.63
4324029,,3.53
4352790,,10.06
4353326,0,
4353850,,8.73
4360456,0,
4368736,,3.62
4369414,0,
4374860,0,
4375652,0,
4375665,0,
4375720,0,
4376462,0,
4376855,0,
4379808,0,
4380106,0,
4380118,0,
4380181,0,
4383725,0,
651704,2,
681019,,27.17
