sku,quantity,price
1063009,,8.06
1211028,,3.90
1284702,0,
1287799,0,
1292462,0,
1294181,0,
1295319,0,
1299553,0,
1300739,0,
1304905,0,
1308109,0,
1308773,0,
1315658,0,
1317244,0,
1317414,,44.33
1319477,0,
1321734,0,
1328538,0,
1334290,0,
1336221,0,
1345387,0,
1348075,0,
1367152,0,
1483695,,5.19
1734231,,41.69
2204632,,4.80
2340547,,3.49
2759996,,24.27
2775073,,7.11
3263872,,11.16
3356593,,3.97
3601843,,8.25
3619188,,3.82
4292443,,38.52
4353760,,3.75
4362151,,13.44
4373385,,5.38
4380088,,13.47
4382461,,7.12
832948,,7.79
