sku,quantity,price
1361352,,4.05
1368247,,3.67
2250208,0,
2501427,,23.08
2625585,0,
3327642,0,
3328376,0,
3329320,0,
3337667,0,
3340928,0,
3341254,0,
3343095,0,
3353789,0,
3358756,0,
3398295,0,
3404381,0,
3405351,0,
3410363,0,
3435812,0,
3438121,,11.10
3444034,0,
3708193,,67.00
3770314,,4.13
3781206,0,
3796152,,3.76
3952473,,4.14
3952956,,4.23
4088599,,6.78
4122106,0,
4122170,0,
4211705,,17.22
4216488,,5.96
4280488,,6.14
4281812,,9.56
4284525,,4.09
4285375,,14.25
4287172,,6.18
4335948,,5.53
4338112,,9.00
4342464,,3.94
