sku,quantity,price
1503642,,4.79
1942836,,3.78
1950750,,3.71
2287585,,10.32
2581230,,9.10
3167474,,6.12
3188947,,10.22
3388989,,27.54
3616950,,4.10
3617850,,4.17
3709477,,13.97
3801951,,8.43
3836971,,9.40
4007967,,8.20
4012591,,17.22
4157149,,45.25
4192569,0,
4192791,0,
4193435,0,
4194521,0,
4195996,0,
4196201,0,
4202969,0,
4207053,0,
4207054,0,
4208737,0,
4209422,0,
4209491,0,
4214880,0,
4216035,0,
4217596,0,
4223682,0,
4234556,0,
4237421,0,
4238093,0,
4244065,0,
4329337,,6.94
4336720,,7.23
4381780,,23.84
4382403,,8.32
