sku,quantity,price
1211675,,4.13
1322683,0,
1970551,0,
2222710,,9.38
2232390,0,
2400837,0,
2424976,,8.97
2519312,,9.87
2543222,,5.65
3225713,,3.49
3228410,,5.67
3264941,,6.09
3405186,0,
3454085,,4.86
3628992,0,
3688818,,4.10
3843582,0,
3865532,,6.35
3977220,0,
4037958,0,
4038282,0,
4089330,0,
4139165,,5.32
4145494,0,
4149923,0,
4280051,0,
4288101,0,
4298763,,15.83
4299183,,10.27
4299696,,14.01
4322920,,3.83
4322980,,7.21
4326796,0,
4337012,0,
4337214,0,
4337496,,5.41
4353849,0,
838989,0,
850864,,9.45
930221,,50.93
