sku,quantity,price
1261732,,11.46
1398476,,3.65
1430719,,26.24
1439806,,5.40
1698576,,7.09
2090381,,8.39
2436895,,8.08
2814755,,6.66
3313389,,3.57
3813760,,29.33
4047332,0,
4049260,0,
4051064,0,
4051098,0,
4054784,0,
4055095,0,
4059369,0,
4062418,0,
4062559,0,
4063250,0,
4063305,0,
4071013,0,
4071068,0,
4073258,0,
4073557,0,
4078105,0,
4099996,,47.93
4107146,0,
4112085,0,
4117472,0,
4121854,0,
4134942,,9.46
4241715,,19.33
4246514,,5.38
4294943,,9.61
4318851,,3.85
4354333,,14.02
4367405,,6.26
4377174,,107.19
878106,,5.41
