sku,quantity,price
1536496,,9.95
1670738,,8.80
2096157,,3.49
2928827,0,
3110096,,8.36
3148994,,18.49
3477202,,4.21
3642159,,5.45
3881364,,20.05
3977705,0,
3999213,0,
4011109,0,
4013849,0,
4036777,,9.35
4055053,,5.27
4088337,,28.49
4093342,,16.17
4098839,,3.94
4155601,0,
4168719,0,
4177484,,25.30
4183913,0,
4217027,0,
4220535,,3.90
4256440,,4.11
4266226,0,
4271343,0,
4309031,,50.85
4314999,0,
4320775,,8.76
4323451,,5.22
4323646,0,
4331903,0,
4332916,0,
4338752,0,
4347193,0,
4349794,0,
4360594,0,
4368089,0,
4370225,,11.91
