sku,quantity,price
1003879,0,
1041350,0,
1055098,0,
1056115,2,4.23
1059233,,3.97
1072775,0,
1127879,0,
1187709,0,
1193836,0,
1209254,,9.50
1220570,0,
1267724,0,
1305881,0,
1323474,0,
1442252,,3.49
1652204,,85.32
1706926,0,
1780327,0,
1924085,0,
1970770,0,
2007954,0,
2148431,5,
2210827,4,
2239465,2,
2339362,,3.69
3107950,,8.09
3109292,,15.38
3148523,0,
3647611,,3.49
3762643,3,
3783713,26,
3862807,,5.79
3887722,,3.49
4028755,,10.34
4171105,1,3.49
785398,0,
790411,0,
810096,3,
929893,0,
939058,,52.65
