sku,quantity,price
1079636,,3.60
1139294,0,
1177088,0,
1197532,0,
1285646,0,
1287707,0,
1309073,0,
1314247,,4.24
1558427,,15.25
2185392,2,
2240688,0,
2252885,0,
2253154,0,
2261543,0,
2285297,0,
2292154,0,
2309668,0,
2318277,0,
2332742,,3.65
2360646,0,
2372558,0,
2393519,0,
2397730,0,
2399169,0,
2405478,0,
2662482,,6.39
3313427,,3.49
3602128,,5.74
3819820,2,
3914109,,3.49
3925287,,111.83
4035218,,4.18
4159672,,9.97
4235842,,16.24
4292367,,20.15
4310158,,5.09
4367726,,3.95
4374413,,22.30
836983,,11.57
925684,,14.39
