sku,quantity,price
1740868,,68.69
2481188,,3.66
2553331,,11.57
2923827,,4.84
3338633,,3.54
3344548,,9.15
3349302,,9.57
3421667,,3.71
3422797,,13.58
3432152,,7.58
3623892,0,
3624597,0,
3625445,0,
3625998,0,
3626201,0,
3626324,0,
3626524,0,
3627250,0,
3628488,0,
3628738,0,
3629055,0,
3630258,0,
3630425,0,
3630528,0,
3630945,0,
3631838,0,
3632253,0,
3632508,0,
3632827,0,
3633127,0,
3697482,,11.39
3946460,,3.77
4059824,,4.18
4065111,,11.20
4220575,,27.16
4223111,,14.84
4279974,,5.09
4291659,,10.23
4333374,,4.21
4333778,,8.10
