sku,quantity,price
1250735,,10.25
1581010,,3.77
1948658,,4.21
2253010,,29.04
2700464,,3.49
2734978,0,
2747928,0,
2819492,0,
2823115,0,
2842696,0,
2876769,0,
2878800,0,
2898122,0,
2900429,0,
2905220,0,
2924110,0,
2974333,0,
2974364,0,
3021235,0,
3047467,0,
3061335,0,
3064133,0,
3095119,0,
3104967,0,
3126387,0,
3138071,,10.57
3715227,,4.97
4124106,,4.21
4134014,,4.98
4213427,,41.99
4234042,,3.75
4297015,,6.61
4332346,,5.09
4366773,,4.14
4372895,,6.88
4373038,,9.78
785054,,4.19
823884,,6.05
851765,,25.39
888883,,78.64
