sku,quantity,price
1064760,,6.17
1271925,,11.65
2554925,,3.97
3085521,,7.63
3116694,,3.49
3602551,,13.89
3658529,,4.03
3794669,,3.66
3796135,,4.17
3876028,0,
3921292,,10.40
3926628,,9.06
3929807,,6.32
3979445,0,
3984050,0,
4045350,,4.18
4202132,0,
4209685,0,
4230724,,30.18
4235126,0,
4266825,0,
4268795,0,
4284774,,27.23
4285499,,3.49
4285670,,3.49
4288079,0,
4297600,0,
4303039,0,
4308344,0,
4319998,0,
4320119,0,
4324580,0,
4333447,0,
4334468,,5.20
4334670,,10.06
734274,,3.51
823259,0,
836843,0,
870688,0,
934789,0,
