sku,quantity,price
1185411,,5.07
1358765,0,
1363634,0,
1387604,0,
1417012,0,
1417295,0,
1425846,0,
1452753,0,
1464315,0,
1464461,0,
1467488,0,
1470720,0,
1480596,0,
1486157,0,
1486992,0,
1500627,0,
1513830,0,
1522495,0,
1530590,0,
1535753,0,
1540258,0,
2084399,,4.14
2365658,,3.66
3115075,,8.37
3139612,,5.91
3394274,,5.68
3548586,,3.97
3789733,,6.56
3983846,,3.77
4100830,,3.70
4158897,,11.82
4218488,,10.14
4219819,,7.77
4255666,,3.49
4310416,,7.32
4353882,,9.77
4371267,,63.00
4377540,,8.38
4379354,,8.76
665758,,34.71
