sku,quantity,price
1079636,,3.66
1112317,,5.67
1877975,,4.22
1968674,,13.95
3248469,,13.01
3287795,,3.92
3534947,0,
3585660,0,
3590456,0,
3628480,0,
3758874,,3.52
3760845,,5.46
3908205,,17.64
4064910,,4.92
4142967,,3.80
4263663,,12.93
4272387,0,
4280062,0,
4287879,0,
4293688,0,
4297576,0,
4298318,,24.24
4302956,0,
4303270,0,
4305326,,10.53
4307772,0,
4310580,,6.22
4311491,0,
4315252,0,
4320510,,6.16
4321071,,7.41
4323516,0,
4331868,0,
4331886,0,
4339260,0,
4342391,0,
4350112,0,
4358077,,11.93
713075,,3.49
852052,,10.00
