sku,quantity,price
1178542,,75.90
1503974,,11.56
1513320,,6.52
1573904,,7.68
1584753,,5.48
1618205,,6.62
1633500,,14.27
2234540,0,
2236494,0,
2242786,0,
2245295,0,
2247392,0,
2247695,0,
2251250,0,
2251782,0,
2252909,0,
2254060,0,
2262610,0,
2265213,0,
2272305,0,
2292155,0,
2294019,0,
2309857,0,
2319601,0,
2329571,0,
2347607,0,
2374730,0,
2720537,,16.75
2751770,,4.24
4038998,,20.91
4182680,,10.03
4330548,,6.55
4332647,,3.75
4336380,,6.32
4342871,,3.49
4376656,,12.73
4379988,,7.08
4381575,,8.41
4382670,,3.49
4385535,,3.49
