sku,quantity,price
1072014,24,7.91
1138221,0,
1146612,0,
1178674,0,
1202050,0,
1203730,0,
1210037,0,
1229921,0,
1233356,0,
1277596,0,
1310620,0,
1313212,3,4.24
1322488,0,
1322541,0,
1358187,0,
1370125,0,
1388967,0,
1414238,0,
1421610,0,
1422936,0,
1468117,4,4.00
1479330,0,
1566768,0,
2209749,14,
2211422,4,
2441643,3,
2940017,3,6.45
3197957,2,5.27
3525244,3,
4064562,,4.08
4103231,1,
4240106,1,24.96
4331954,,23.21
4337171,,7.47
4382195,,8.38
671269,3,
702946,20,3.49
639641,2,3.49
833632,2,3.49
940881,3,
