sku,quantity,price
1150714,,3.49
1199027,2,
1330925,,11.26
1480364,,3.49
2418259,,4.23
2529051,,44.37
2540548,5,
2829877,,16.48
3018188,,34.09
3146715,2,
3580714,,3.57
3801236,0,
3809286,,3.78
3813173,0,
3823638,0,
3829273,,10.74
3830693,0,
3852864,0,
3887714,0,
3925661,0,
3965222,0,
3976699,0,
3994303,0,
4000226,,3.81
4006303,0,
4017791,0,
4022450,0,
4022861,0,
4033896,0,
4037564,0,
4040892,0,
4046750,0,
4065674,0,
4070856,0,
4176975,,22.65
4298756,,41.10
4365531,,44.57
801930,,9.09
878198,,3.49
891685,,10.79
