sku,quantity,price
1372066,,4.21
1997639,0,
2002009,0,
2013031,0,
2013182,0,
2034231,0,
2036874,0,
2053065,0,
2076068,0,
2078663,0,
2082226,0,
2084503,0,
2085737,0,
2096318,0,
2100552,0,
2109812,0,
2125889,0,
2139945,0,
2140665,0,
2143971,0,
2149583,0,
2720723,,6.98
3468530,,13.66
3598277,,4.00
3650423,,10.45
3782775,,3.88
3826838,,7.85
3929718,,9.42
4060689,,7.58
4133502,,7.45
4137304,,25.96
4156768,,3.49
4211620,,6.10
4298570,,5.64
4305963,,20.08
4352934,,10.51
4368055,,3.49
4370984,,7.28
4374639,,12.67
725013,,5.26
