sku,quantity,price
1441291,,60.48
1938781,,6.13
1978264,,119.34
2155625,,13.48
2233094,,4.03
3131274,,19.10
3213240,,7.02
3602190,,8.64
3673926,,8.57
3831255,,19.47
3878057,0,
3882564,0,
3883990,0,
3884140,0,
3886174,0,
3886447,0,
3888464,0,
3889966,0,
3891158,0,
3891787,0,
3892063,0,
3893774,0,
3894198,0,
3894209,0,
3929244,,4.23
3986260,,16.21
4061388,,8.20
4075563,,8.85
4222056,,4.92
4310899,,5.37
4349381,,6.30
662296,,6.47
757840,,3.60
779458,,41.49
791453,0,
828076,0,
832982,0,
856834,0,
867485,0,
934955,0,
