sku,quantity,price
1159220,,16.09
1170577,,7.01
1533543,,93.31
3079747,,5.28
3081436,,10.63
3121313,,49.82
3875677,,14.23
3930452,0,
3983719,0,
3995296,0,
4125311,,3.86
4139545,,22.85
4153905,,3.60
4156185,,7.18
4248656,,10.27
4297304,0,
4298145,0,
4300072,,13.10
4301094,0,
4302519,0,
4308037,,14.74
4309110,0,
4312199,,28.34
4315084,0,
4318981,0,
4326184,0,
4326388,0,
4327145,0,
4328047,0,
4331785,,7.64
4338558,0,
4343216,0,
4343489,0,
4366269,,11.99
4374918,,36.30
4376849,0,
4378464,0,
4379944,,11.67
962756,0,
766545,,3.80
