sku,quantity,price
1089729,,5.67
1317326,,23.83
1751296,,5.33
2143662,0,
2730731,,9.50
3324218,0,
3436614,0,
3446025,0,
3450047,0,
3833666,,15.44
3843928,,4.23
3933255,,3.49
3959960,,4.21
4145959,,26.81
4147780,,3.49
4152333,,3.71
4158036,0,
4159146,,8.59
4160747,0,
4165884,0,
4168025,0,
4169455,0,
4172168,0,
4174711,0,
4175120,0,
4176569,0,
4183281,0,
4186286,0,
4186326,0,
4200358,0,
4205714,0,
4209827,0,
4276487,,8.97
4278452,,3.49
4279166,,59.81
4279199,,15.90
4287916,,5.48
4326248,,5.93
4329297,,8.59
748085,,3.93
