sku,quantity,price
1267594,,9.17
1341049,,4.15
1854482,,3.49
2436154,,5.52
2506945,0,
2528147,0,
2593952,0,
2690780,,3.68
2719384,,18.00
2748978,,3.49
2772173,,6.24
2960703,0,
3053467,0,
3125476,0,
3212268,,9.41
3219199,,13.76
3758057,,5.02
3871900,,6.12
3873806,,20.48
3888397,,12.44
3891510,,8.91
4098208,,3.49
4156938,0,
4157046,0,
4166674,0,
4175068,,19.56
4179313,,4.82
4189837,0,
4189868,0,
4203214,0,
4216169,0,
4246611,,8.94
4251139,,3.84
4322391,0,
4324381,0,
4330381,0,
4334966,0,
4335490,0,
4336308,0,
715820,0,
