sku,quantity,price
1158689,,10.07
1170624,,8.48
1370971,,7.55
1938040,,3.49
2182922,0,
2380322,0,
2389761,0,
2389914,0,
2400687,0,
2404720,,4.78
2421507,0,
2480515,0,
3006251,0,
3048158,0,
3177438,0,
3198771,,8.47
3308507,,16.12
3634381,,4.05
3834837,0,
3849101,0,
3890594,,3.49
3935255,,7.25
4073290,,5.92
4079761,,10.17
4085756,,7.69
4088229,,9.92
4209972,,43.53
4239517,,10.17
4292565,,3.77
4294145,0,
4295542,,9.19
4304777,,12.83
4309925,0,
4322374,0,
4323076,0,
4327037,0,
4329608,0,
694580,,3.76
781286,0,
796905,0,
