sku,quantity,price
1097338,0,
1116621,0,
1120899,,13.25
1149318,0,
1172932,0,
1173138,0,
1238914,0,
1248497,0,
1629901,,6.26
1684999,,14.30
1740868,,123.22
1920459,2,9.12
2046313,2,3.49
2352027,1,3.61
2721513,0,
2823339,0,
2883269,0,
2913089,,8.54
3342752,2,3.99
3463533,,36.25
3533152,,3.80
3536595,,13.79
3871422,,20.96
4105628,,5.59
4211175,,17.82
4218460,,86.69
4295534,2,26.10
4316340,,5.14
4379087,,10.31
670931,1,5.46
789457,0,
809306,0,
809881,0,
816291,0,
839932,0,
847758,0,
876892,0,
877127,0,
902375,0,
924945,0,
