sku,quantity,price
1030229,,12.83
1128358,,10.62
1228779,,8.88
1248903,,13.04
1317331,,11.02
2270408,,11.46
2357344,,3.79
2831360,,3.49
2891481,0,
2893812,0,
2914529,0,
2915482,0,
2915708,0,
2962555,0,
3061892,0,
3069511,0,
3076652,0,
3079055,0,
3192748,0,
3193782,,8.87
3226485,0,
3282315,0,
3286628,0,
3512467,,4.83
3533904,,5.18
3575149,,9.43
3616281,0,
3622911,0,
3622928,0,
3623942,0,
3634384,0,
3636058,0,
3721690,,5.13
3763508,2,
3955708,,12.28
4016919,,3.49
4213134,,38.71
4281075,,23.49
4364519,,16.76
4381429,,17.39
