sku,quantity,price
1523202,,3.49
2240785,,10.10
3360917,,4.93
3656898,,3.72
3660360,,12.18
3680287,0,
3689093,0,
3700652,0,
3713111,0,
3723892,,3.65
3724000,0,
3733055,0,
3753851,0,
3779166,0,
3787964,,5.28
3798013,0,
3836240,0,
3867190,0,
3875489,0,
3883121,0,
3893026,0,
3941226,0,
3977184,0,
3985680,0,
4008555,0,
4027605,0,
4042698,0,
4129341,,7.70
4134988,,13.09
4135833,,7.32
4270271,,8.39
4270297,,8.82
4270360,,11.62
4271040,,10.12
4271132,,6.91
4275274,,48.41
4319647,,3.49
4320108,,3.95
4321579,,8.47
809315,,5.94
