sku,quantity,price
1187963,,3.49
1208224,,3.49
1228967,,4.24
1474399,2,
1572755,0,
1576027,0,
1593598,0,
1600409,0,
1614767,0,
1677800,0,
1769936,0,
1783217,0,
1787644,0,
1817608,,3.49
1828262,0,
1831773,0,
1839276,0,
1844255,0,
1848237,0,
1882501,0,
1888973,0,
1889461,0,
1895291,0,
1900168,0,
1918597,0,
2404806,,4.24
2696033,,4.05
3384504,,3.49
3841929,,3.49
3876406,,13.72
4009700,,12.77
4151014,,4.11
4229534,,3.49
4286755,,14.41
4321137,,5.35
4334865,,4.17
4357381,,3.49
4359050,,3.49
4365055,,6.66
963191,,3.49
