sku,quantity,price
1141763,,8.02
1523682,,39.57
1648768,,10.20
1709798,,3.67
2556158,,10.12
3111065,,5.13
3148912,,9.83
3173491,,9.76
3206867,,5.11
3484666,,5.66
3833702,,10.75
3986683,,10.51
4217446,,15.70
4219726,,5.15
4223666,,5.12
4281193,0,
4282322,,10.21
4289637,0,
4295151,0,
4326205,0,
4338542,,11.20
4338819,,8.70
4350950,0,
4355596,,86.20
4356188,0,
4356225,0,
4357166,0,
4357459,0,
4357651,0,
4358257,0,
4358326,0,
4358397,0,
4358584,0,
4359108,0,
4359158,0,
4359504,0,
4360214,0,
4360335,0,
4361440,0,
748151,,9.59
