sku,quantity,price
1030555,,9.85
1144133,,121.46
1181504,,3.49
1320493,,7.06
1993501,,4.23
2238676,,10.76
2370159,,8.24
2406199,,4.11
2524860,,4.11
2828252,,6.08
2854195,,6.72
3175185,,4.78
3300951,,8.85
3766941,,9.32
4123027,,12.32
4126125,,6.24
4238328,,11.26
4331469,,4.97
4383172,,8.48
661141,0,
640257,0,
689417,0,
634282,0,
672480,0,
668533,0,
678864,0,
651611,0,
699294,0,
710481,0,
705602,0,
637951,0,
671141,0,
709150,0,
669016,0,
703277,0,
640821,0,
653726,0,
722746,0,
722894,0,
822176,,6.08
