sku,quantity,price
1180043,,6.43
1285842,,12.72
1437317,,3.49
2171603,,3.49
2421693,0,
2423736,0,
2423976,0,
2424351,0,
2426674,0,
2431651,0,
2482148,0,
2485829,0,
2485972,0,
2493847,0,
2499814,0,
2569888,0,
2570042,0,
2577566,0,
2580464,0,
2581492,,12.50
2588334,0,
2619155,0,
2667091,0,
2712433,0,
2783039,,19.39
2827294,0,
3919923,,5.33
4075066,,15.63
4153249,,3.49
4153538,,8.55
4153858,,12.66
4294756,,8.93
4296641,,7.43
4297134,,24.43
4343299,,5.92
4346071,,7.57
4349908,,3.49
758541,,3.49
871299,,3.49
877786,,11.39
